id,difficulty,terrain,date_hidden,favorites
GCA1XAM,1.5,1.5,11/7/2022,0
GCA1X5R,2,2,11/7/2022,4
GCA1X5E,2,2,11/7/2022,17
GCA1X59,2,2,11/7/2022,12
GCA1X44,2,2,11/7/2022,9
GCA1X3A,2,2,11/7/2022,16
GCA1WXN,2,3,11/7/2022,0
GCA1WCY,2,1.5,11/7/2022,0
GCA1T83,1.5,1.5,11/7/2022,0
GCA1JPQ,3.5,1,11/7/2022,4
GCA1WY9,2,1.5,11/6/2022,16
GCA1WCB,2,3,11/6/2022,0
GCA1WBQ,1.5,1.5,11/6/2022,0
GCA1WAV,1.5,2,11/6/2022,0
GCA1WAT,2.5,2.5,11/6/2022,1
GCA1WAQ,2,2.5,11/6/2022,0
GCA1WA7,2,2,11/6/2022,1
GCA1W9K,2,1.5,11/6/2022,3
GCA1W97,2.5,2,11/6/2022,12
GCA1W7E,1.5,1.5,11/6/2022,1
GCA1W6W,1.5,2,11/6/2022,0
GCA1W6Q,1.5,2,11/6/2022,0
GCA1W0Y,1.5,1.5,11/6/2022,0
GCA1W0C,1.5,1.5,11/6/2022,0
GCA1VVM,4,2,11/6/2022,5
GCA1VTM,1.5,1.5,11/6/2022,0
GCA1VGB,1.5,5,11/6/2022,2
GCA1V59,2,1.5,11/6/2022,26
GCA1TJH,2,2,11/6/2022,5
GCA1T7A,1.5,1.5,11/6/2022,0
GCA1VY0,2,3,11/5/2022,1
GCA1THM,1.5,2,11/5/2022,0
GCA1TGF,1.5,2,11/5/2022,2
GCA1TG9,1.5,1.5,11/5/2022,2
GCA1TG8,1.5,1.5,11/5/2022,0
GCA1TFB,1,1.5,11/5/2022,0
GCA1TEP,2,1.5,11/5/2022,8
GCA1TB6,3.5,2.5,11/5/2022,1
GCA1TB1,1.5,2,11/5/2022,1
GCA1TAD,2,3.5,11/5/2022,3
GCA1TAB,2,4,11/5/2022,3
GCA1T95,3,1.5,11/5/2022,2
GCA1T7V,1.5,2,11/5/2022,0
GCA1RZX,1.5,1.5,11/5/2022,2
GCA1K6D,3,1.5,11/5/2022,2
GC9ZC30,2,2,11/5/2022,6
GCA1X9W,2,3.5,11/4/2022,0
GCA1W7K,1.5,2.5,11/4/2022,0
GCA1R2D,1.5,4,11/4/2022,0
GCA1QWT,2,2,11/4/2022,3
GCA1QWD,1.5,1.5,11/4/2022,0
GCA1QW9,1.5,1.5,11/4/2022,0
GCA1Q4Y,1,2,11/4/2022,1
GCA0PAN,2,1.5,11/4/2022,4
GCA1Q5V,1.5,1.5,11/3/2022,0
GCA1Q3A,2.5,1.5,11/3/2022,7
GCA1Q1C,1.5,1.5,11/3/2022,1
GCA1PW0,1.5,1.5,11/3/2022,12
GCA1PVB,1.5,1.5,11/3/2022,0
GCA1PGJ,1.5,2,11/3/2022,4
GCA1P79,1.5,1.5,11/3/2022,3
GCA0M0E,1.5,1.5,11/3/2022,0
GCA1P6D,2,2,11/2/2022,9
GCA1P69,2.5,1.5,11/2/2022,5
GCA1P5X,1.5,1.5,11/2/2022,7
GCA1P2B,1.5,2,11/2/2022,1
GCA1P0Z,1.5,3.5,11/2/2022,0
GCA1NT9,2,2.5,11/2/2022,4
GCA1NMT,3.5,1.5,11/2/2022,3
GCA1MYH,1.5,1.5,11/2/2022,0
GCA2AER,2,3.5,11/1/2022,0
GCA1N3J,2,2.5,11/1/2022,0
GCA1N3E,1.5,2.5,11/1/2022,0
GCA1N3C,1,1.5,11/1/2022,2
GCA1N3A,1.5,1.5,11/1/2022,0
GCA1N21,2,2.5,11/1/2022,5
GCA1N14,2.5,1,11/1/2022,1
GCA1N11,1.5,1.5,11/1/2022,4
GCA1MWR,1.5,1.5,11/1/2022,0
GCA1MGN,3,1.5,11/1/2022,2
GCA1KZ7,4.5,2,11/1/2022,4
GCA1KY9,3.5,1.5,11/1/2022,0
GCA1A2A,2.5,1.5,11/1/2022,4
GC9W3FQ,1.5,1.5,11/1/2022,0
GCA1N44,3,4,10/31/2022,0
GCA1KYK,1.5,2,10/31/2022,1
GCA1KXX,1.5,2,10/31/2022,5
GCA1KV8,1.5,1.5,10/31/2022,1
GCA1KTZ,1.5,2.5,10/31/2022,6
GCA1KT0,1.5,1.5,10/31/2022,1
GCA1KQW,1,1.5,10/31/2022,0
GCA15WK,1.5,3,10/31/2022,5
GCA1JQC,1,1.5,10/30/2022,0
GCA1JQ6,1.5,1.5,10/30/2022,0
GCA1JPR,2,2,10/30/2022,0
GCA1JP2,1.5,1.5,10/30/2022,0
GCA1JNZ,3,3,10/30/2022,0
GCA1JMV,1.5,1.5,10/30/2022,0
GCA1JKN,1.5,1.5,10/30/2022,2
GCA1JK7,1.5,1.5,10/30/2022,0
GCA1JH1,1.5,1.5,10/30/2022,1
GCA1JFW,2.5,2,10/30/2022,1
GCA1JEB,2,1.5,10/30/2022,0
GCA1JB3,2.5,2,10/30/2022,2
GCA1J68,1,2.5,10/30/2022,1
GCA1HXE,1.5,1.5,10/30/2022,1
GCA1FW3,4.5,2.5,10/30/2022,3
GCA19JB,1.5,1.5,10/30/2022,0
GCA044G,2,2,10/30/2022,4
GC9XYV4,1.5,1.5,10/30/2022,0
GCA1H8H,2.5,4,10/29/2022,1
GCA1H7E,1.5,1.5,10/29/2022,0
GCA1H7D,2,2,10/29/2022,1
GCA1H6B,2.5,3,10/29/2022,4
GCA1H66,2,3,10/29/2022,1
GCA1H62,3.5,1.5,10/29/2022,0
GCA1H61,2.5,2.5,10/29/2022,2
GCA1H5X,3,1.5,10/29/2022,0
GCA1H5R,1.5,1.5,10/29/2022,1
GCA1H5M,4.5,2,10/29/2022,1
GCA1H4D,2,1.5,10/29/2022,1
GCA1H2R,1.5,3,10/29/2022,2
GCA1H29,1.5,2,10/29/2022,0
GCA1H24,1.5,1.5,10/29/2022,1
GCA1H16,2,2.5,10/29/2022,6
GCA1GZD,2.5,2,10/29/2022,3
GCA1GWK,1.5,1.5,10/29/2022,0
GCA1GP2,2,1.5,10/29/2022,1
GCA1GN3,3.5,2.5,10/29/2022,0
GCA1G5Y,2.5,2,10/29/2022,8
GCA1FY7,2,1.5,10/29/2022,1
GCA19VK,2.5,1.5,10/29/2022,32
GCA0ZCZ,1,1,10/29/2022,3
GC9XC7P,2.5,1.5,10/29/2022,0
GCA1FYA,1.5,2,10/28/2022,0
GCA1FX2,3,2.5,10/28/2022,6
GCA1FWJ,1.5,2,10/28/2022,2
GCA1FVY,2,1.5,10/28/2022,4
GCA1FVV,4,1.5,10/28/2022,1
GCA1FVJ,2,1.5,10/28/2022,4
GCA1FTY,5,5,10/28/2022,2
GCA1FT7,2,1.5,10/28/2022,0
GCA1FK8,1.5,1.5,10/28/2022,0
GCA1FJR,1.5,1.5,10/28/2022,0
GCA1FJQ,3,1.5,10/28/2022,4
GCA1FJH,2,1.5,10/28/2022,1
GCA1FHD,1.5,1.5,10/28/2022,0
GCA1FGH,1.5,1.5,10/28/2022,0
GCA1FFW,2,1.5,10/28/2022,0
GCA1FF1,1.5,1.5,10/28/2022,0
GCA1FBT,2,1.5,10/28/2022,0
GCA1F6X,1.5,1.5,10/28/2022,0
GCA1F5A,1,1,10/28/2022,1
GCA1EWH,3,1.5,10/28/2022,2
GCA1EQC,2,2,10/28/2022,6
GCA18D9,1,1.5,10/28/2022,1
GC9PAZM,3,3,10/28/2022,5
GCA1GP0,3,1.5,10/27/2022,0
GCA1FBV,2,2.5,10/27/2022,1
GCA1FBG,1.5,1.5,10/27/2022,2
GCA1FB7,1.5,1.5,10/27/2022,0
GCA1FAR,2,2.5,10/27/2022,0
GCA1ETC,1.5,1.5,10/27/2022,7
GCA1ERZ,2,2,10/27/2022,4
GCA1ERG,1.5,1.5,10/27/2022,0
GCA1EQD,1.5,1.5,10/27/2022,7
GCA1EP7,1.5,2.5,10/27/2022,0
GCA1ENB,1,1.5,10/27/2022,1
GCA1DJX,1.5,1.5,10/26/2022,0
GCA1DJG,2,1.5,10/26/2022,1
GCA1DJ5,1.5,1,10/26/2022,1
GCA1DGG,2,1.5,10/26/2022,9
GCA1DFJ,2,1.5,10/26/2022,11
GCA1DF8,2,2,10/26/2022,2
GCA1DF3,1,1,10/26/2022,0
GCA1D2X,1.5,3,10/26/2022,3
GCA1CWF,2,1.5,10/26/2022,0
GCA0V2J,1.5,1.5,10/26/2022,0
GC9P4XM,1.5,1.5,10/26/2022,5
GCA1C93,1.5,3.5,10/25/2022,0
GCA1C92,1.5,3.5,10/25/2022,4
GCA1C90,1.5,3.5,10/25/2022,0
GCA1C8Z,1.5,3.5,10/25/2022,0
GCA1C8Y,1.5,3,10/25/2022,3
GCA1C8X,1.5,3,10/25/2022,3
GCA1C8V,1.5,3,10/25/2022,1
GCA1C8R,1.5,1.5,10/25/2022,3
GCA1C8P,1.5,3.5,10/25/2022,1
GCA1C8N,1.5,3.5,10/25/2022,4
GCA1C8J,1.5,3.5,10/25/2022,1
GCA1C8F,1.5,3.5,10/25/2022,1
GCA1C8E,1.5,3,10/25/2022,0
GCA1C8B,1.5,3,10/25/2022,1
GCA1C8A,1.5,2,10/25/2022,0
GCA1C88,1.5,2,10/25/2022,0
GCA1C84,1.5,2,10/25/2022,0
GCA1C82,2,2,10/25/2022,0
GCA1C81,1.5,2,10/25/2022,0
GCA1C80,1.5,2,10/25/2022,2
GCA1C7W,1.5,1.5,10/25/2022,0
GCA1C7T,1.5,1.5,10/25/2022,1
GCA1C7Q,2,2,10/25/2022,3
GCA1C7J,1.5,2,10/25/2022,1
GCA1C7F,2.5,2,10/25/2022,3
GCA1C78,1.5,1.5,10/25/2022,2
GCA1C3F,1.5,1,10/25/2022,0
GCA1C1Y,1.5,1.5,10/25/2022,2
GCA1BYQ,1.5,2,10/25/2022,5
GCA1BVM,2,1.5,10/25/2022,0
GCA1BQR,2.5,3,10/25/2022,26
GCA1BMP,3,2,10/25/2022,7
GCA0P56,1.5,1.5,10/25/2022,0
GC9MK3A,5,3,10/25/2022,3
GCA1B7E,1.5,1.5,10/24/2022,3
GCA1B66,1.5,3,10/24/2022,1
GCA1B5H,2,1,10/24/2022,3
GCA1B4Q,1.5,2,10/24/2022,1
GCA1B4N,1.5,1,10/24/2022,0
GCA1B4D,2,1.5,10/24/2022,13
GCA17Y8,2.5,3,10/24/2022,2
GC9PAZH,4,3,10/24/2022,6
GCA1AKE,2.5,2,10/23/2022,1
GCA1AJB,2.5,1.5,10/23/2022,2
GCA1A1P,1.5,1.5,10/23/2022,1
GCA19XZ,2.5,2,10/23/2022,5
GCA19W5,2,3,10/23/2022,5
GCA19KA,1.5,1.5,10/23/2022,3
GCA19K1,2,3,10/23/2022,4
GCA19J6,2.5,2,10/23/2022,2
GCA19EM,1,1.5,10/23/2022,4
GCA19EJ,4.5,1.5,10/23/2022,3
GCA1998,3,2,10/23/2022,4
GCA17XE,2,3,10/23/2022,5
GCA14MW,2,2.5,10/23/2022,3
GCA0X01,2.5,1,10/23/2022,2
GCA0P5C,2,2,10/23/2022,0
GC9PAZC,3,3,10/23/2022,3
GCA1AVW,1.5,2,10/22/2022,1
GCA17MN,2.5,1.5,10/22/2022,0
GCA0V2Z,2,2.5,10/22/2022,0
GCA2HPG,3,3,10/21/2022,0
GCA2F2J,3.5,2.5,10/21/2022,1
GCA2F1Y,3,2.5,10/21/2022,0
GCA1BZ3,2.5,1.5,10/21/2022,11
GCA19X6,1.5,1.5,10/21/2022,0
GCA16ZY,2.5,1.5,10/21/2022,0
GCA16ZW,2,1.5,10/21/2022,7
GCA16ZB,1,1,10/21/2022,0
GCA16YX,1.5,1.5,10/21/2022,8
GCA16XN,2,1,10/21/2022,0
GCA16NV,2,1.5,10/21/2022,4
GCA16N5,2,1.5,10/21/2022,12
GCA16M5,2,2,10/21/2022,0
GC9Y6CX,2,1.5,10/21/2022,12
GC9XCAG,2,1.5,10/21/2022,3
GCA1DJK,1.5,2,10/20/2022,1
GCA1DEE,2,2.5,10/20/2022,0
GCA1DE3,1.5,2.5,10/20/2022,1
GCA15Z0,3,1.5,10/20/2022,1
GCA15R6,1.5,2,10/20/2022,2
GCA15KW,1,2,10/20/2022,0
GCA15FT,2,2,10/20/2022,0
GCA15FE,2.5,1.5,10/20/2022,0
GCA15D3,1,1.5,10/20/2022,0
GCA15B9,1,1.5,10/20/2022,7
GCA159H,2,2,10/20/2022,12
GCA1589,2,2,10/20/2022,0
GCA0QNB,2,2,10/20/2022,0
GCA1AT2,1.5,1.5,10/19/2022,0
GCA1ANX,1.5,1.5,10/19/2022,2
GCA16KG,1.5,1.5,10/19/2022,1
GCA14M5,1.5,2,10/19/2022,1
GCA14KJ,1.5,1.5,10/19/2022,2
GCA14BD,2.5,1.5,10/19/2022,8
GCA14B0,1.5,2,10/19/2022,2
GCA0V4N,2,2,10/19/2022,0
GCA0MQV,1.5,2,10/19/2022,9
GCA044F,2,2,10/19/2022,4
GC9Z17M,4.5,1.5,10/19/2022,14
GCA1B30,3,1.5,10/18/2022,1
GCA13K3,2,2,10/18/2022,2
GCA13K1,2,2,10/18/2022,1
GCA13K0,1.5,2.5,10/18/2022,7
GCA13JW,2.5,2,10/18/2022,10
GCA13DN,3,1,10/18/2022,1
GCA13D9,1.5,1.5,10/18/2022,0
GCA13D5,1.5,2,10/18/2022,0
GCA138X,1.5,1.5,10/18/2022,0
GCA138G,1.5,1.5,10/18/2022,2
GCA138B,2.5,2,10/18/2022,5
GCA12EZ,2.5,1.5,10/18/2022,3
GC9ZVWB,3,2,10/18/2022,14
GC9Y6M7,1.5,1,10/18/2022,3
GCA13A7,3,1.5,10/17/2022,7
GCA12F5,2.5,2,10/17/2022,0
GCA12DG,1.5,1.5,10/17/2022,1
GCA129B,2,2,10/17/2022,0
GCA122X,1.5,1.5,10/17/2022,4
GCA11TT,1.5,1.5,10/17/2022,7
GCA11RE,4.5,1,10/17/2022,3
GCA116P,1.5,1.5,10/17/2022,0
GCA110D,1.5,1.5,10/17/2022,0
GCA10JQ,3.5,3.5,10/17/2022,1
GCA1XAK,1.5,2.5,10/16/2022,1
GCA111J,1.5,1.5,10/16/2022,13
GCA111G,1.5,1.5,10/16/2022,2
GCA10Z7,1,1,10/16/2022,0
GCA10YX,2.5,1,10/16/2022,4
GCA10Y3,2.5,1.5,10/16/2022,1
GCA10XN,1.5,1.5,10/16/2022,0
GCA10XB,2.5,1.5,10/16/2022,6
GCA10V8,4.5,1.5,10/16/2022,4
GCA10T7,4,3.5,10/16/2022,0
GCA10RN,3.5,1.5,10/16/2022,0
GCA10M9,4.5,2,10/16/2022,4
GCA10KN,3.5,3,10/16/2022,3
GCA10JT,2,1.5,10/16/2022,8
GCA109B,2.5,3,10/16/2022,2
GCA0TNB,1.5,1.5,10/16/2022,2
GCA0P4Z,1.5,1.5,10/16/2022,0
GCA0BPE,3.5,2,10/16/2022,1
GCA08JJ,2.5,1.5,10/16/2022,5
GCA0ZDQ,1.5,2,10/15/2022,0
GCA0ZDD,1.5,1.5,10/15/2022,0
GCA0ZCT,2,2,10/15/2022,0
GCA0ZCA,1.5,2,10/15/2022,0
GCA0ZBV,2,1,10/15/2022,4
GCA0ZAW,2.5,1.5,10/15/2022,1
GCA0Z9N,2,2,10/15/2022,12
GCA0Z8P,1.5,1.5,10/15/2022,1
GCA0Z7X,1.5,1,10/15/2022,0
GCA0Z5V,1.5,1.5,10/15/2022,0
GCA0Z27,1.5,1.5,10/15/2022,7
GCA0Z1C,1.5,1.5,10/15/2022,10
GCA0Z0P,1,1.5,10/15/2022,3
GCA0XPP,2.5,2,10/15/2022,1
GCA0TP1,2,2,10/15/2022,2
GC9Z59Q,1.5,2.5,10/15/2022,18
GCA0YQ4,2,2,10/14/2022,0
GCA0YPQ,2.5,2.5,10/14/2022,0
GCA0Y97,2,1.5,10/14/2022,1
GCA0Y96,2.5,2,10/14/2022,0
GCA0Y8E,1.5,2.5,10/14/2022,0
GCA0Y5Z,1,1.5,10/14/2022,0
GCA0Y3D,3.5,1.5,10/14/2022,0
GCA0XQC,2.5,2,10/14/2022,0
GCA0XEJ,1,1.5,10/14/2022,3
GCA0TNR,1.5,1.5,10/14/2022,2
GC9P4ZR,1.5,1,10/14/2022,7
GCA0X96,2.5,4,10/13/2022,5
GCA0X92,1.5,1.5,10/13/2022,7
GCA0X18,1.5,1.5,10/13/2022,6
GCA0WD1,2.5,2,10/13/2022,14
GCA0P4P,1.5,2,10/13/2022,0
GCA0FGA,3,1.5,10/13/2022,5
GCA0WFM,2,3.5,10/12/2022,1
GCA0WFK,2,1.5,10/12/2022,3
GCA0WFH,1.5,2,10/12/2022,7
GCA0WFD,2,3,10/12/2022,0
GCA0WC0,1.5,1.5,10/12/2022,10
GCA0WAR,1,1.5,10/12/2022,0
GCA0W9E,1.5,1.5,10/12/2022,0
GCA0W7P,1.5,1.5,10/12/2022,8
GCA0VZB,2,2,10/12/2022,2
GCA0VYH,1.5,2,10/12/2022,1
GCA0T9A,2,2,10/12/2022,2
GCA0P3Z,1.5,2,10/12/2022,1
GCA0NX5,1.5,2,10/12/2022,8
GCA0VHJ,1.5,1.5,10/11/2022,1
GCA0VHB,2,1.5,10/11/2022,2
GCA0VGH,4,1.5,10/11/2022,0
GCA0VGG,2,1.5,10/11/2022,0
GCA0VGC,2.5,3,10/11/2022,1
GCA0VGA,3,1.5,10/11/2022,0
GCA0VDG,2,1.5,10/11/2022,2
GCA0VBC,1.5,2,10/11/2022,0
GCA0V4E,1.5,2,10/11/2022,4
GCA0TZ3,2.5,1,10/11/2022,5
GCA0Y8X,1.5,2,10/9/2022,0
GCA0R4Z,1.5,1.5,10/9/2022,0
GCA0R3B,2.5,3,10/9/2022,0
GCA0R34,2,2,10/9/2022,1
GCA0R2G,1,1.5,10/9/2022,1
GCA0R22,2,2,10/9/2022,2
GCA0R20,2,2,10/9/2022,1
GCA0R1Y,2,2,10/9/2022,4
GCA0R1W,2,2,10/9/2022,3
GCA0R0W,1.5,1.5,10/9/2022,14
GCA0R0C,2,2,10/9/2022,4
GCA0R09,2,1.5,10/9/2022,1
GCA0QZZ,1.5,1.5,10/9/2022,1
GCA0QZD,2,1.5,10/9/2022,1
GCA0QVQ,1.5,1,10/9/2022,2
GCA0QQ7,1.5,2,10/9/2022,0
GCA0QK8,1.5,1.5,10/9/2022,0
GCA0QA4,3.5,1.5,10/9/2022,0
GCA0PD2,1.5,1.5,10/9/2022,4
GCA0PCV,2,1.5,10/9/2022,2
GCA0QJ9,1.5,1.5,10/8/2022,0
GCA0PCX,3.5,2,10/8/2022,2
GCA0PC7,2,3,10/8/2022,0
GCA0PC1,2,3.5,10/8/2022,1
GCA0PBY,2,3,10/8/2022,0
GCA0PBW,1.5,3,10/8/2022,0
GCA0P9R,2,1.5,10/8/2022,0
GCA0P9E,2,1.5,10/8/2022,0
GCA0P8N,1.5,1.5,10/8/2022,0
GCA0P8K,2,1.5,10/8/2022,0
GCA0P5T,3.5,3.5,10/8/2022,2
GCA0P4V,2,2,10/8/2022,0
GCA0P4G,3,2.5,10/8/2022,1
GCA0P46,2,1.5,10/8/2022,2
GCA0P2J,2,1.5,10/8/2022,3
GCA0P2H,2,2,10/8/2022,4
GCA0P0M,2.5,1.5,10/8/2022,0
GCA0NXJ,2.5,4,10/8/2022,1
GCA0NXH,2.5,1.5,10/8/2022,0
GCA0NX8,3,2.5,10/8/2022,2
GCA0NX2,1.5,1,10/8/2022,0
GCA0NWW,2,1.5,10/8/2022,0
GCA0NWA,1.5,1.5,10/8/2022,0
GCA0NPA,3.5,1,10/8/2022,7
GCA0NHV,1.5,1.5,10/8/2022,21
GCA03AC,2,2.5,10/8/2022,6
GC9MPBD,2.5,2.5,10/8/2022,6
GCA0T6Z,2,2,10/7/2022,0
GCA0NJ3,2.5,1.5,10/7/2022,12
GCA0N5V,4,2,10/7/2022,4
GCA0N30,2,1.5,10/7/2022,1
GCA0N2A,2,1.5,10/7/2022,1
GCA0N1Y,1.5,1,10/7/2022,3
GCA0N1B,1.5,2,10/7/2022,7
GCA0N14,2.5,1.5,10/7/2022,4
GCA0N0J,2,1.5,10/7/2022,0
GCA0MR5,2,1.5,10/7/2022,3
GCA0MQC,1,1,10/7/2022,13
GCA0MJF,2,2,10/7/2022,0
GCA0MJE,2.5,2,10/7/2022,6
GCA0K18,5,2,10/5/2022,3
GCA0JY3,2.5,2,10/5/2022,3
GCA0JPV,2,2,10/5/2022,1
GCA0J3K,1,1.5,10/5/2022,1
GCA0G05,4,1.5,10/5/2022,22
GCA0E8P,2,2,10/5/2022,0
GCA0J6F,1.5,1.5,10/4/2022,0
GCA0J3G,2,3,10/4/2022,10
GCA0J27,1.5,1.5,10/4/2022,4
GCA0J08,1.5,2.5,10/4/2022,0
GCA0J01,2,2.5,10/4/2022,0
GCA0HZJ,1.5,1.5,10/4/2022,0
GCA0HYT,2.5,3,10/4/2022,3
GCA0HY5,1.5,2.5,10/4/2022,0
GCA0HXQ,1.5,1.5,10/4/2022,6
GCA0HV2,2.5,2,10/4/2022,0
GCA0HRQ,1.5,1.5,10/4/2022,0
GCA0HQ6,2.5,1.5,10/4/2022,0
GCA0HD4,1.5,3,10/4/2022,0
GCA0HD3,1.5,3,10/4/2022,0
GCA0HD1,1.5,2.5,10/4/2022,1
GCA0HD0,1.5,2.5,10/4/2022,1
GCA0E8F,2,2,10/4/2022,0
GCA0K3W,2,1.5,10/3/2022,8
GCA0HZR,1.5,2,10/3/2022,0
GCA0H6N,1.5,1.5,10/3/2022,2
GCA0H5A,2,1.5,10/3/2022,0
GCA0H4J,2,2,10/3/2022,1
GCA0H4G,2.5,1.5,10/3/2022,7
GCA0H3J,3,1.5,10/3/2022,2
GCA0H0M,2,2,10/3/2022,5
GCA0H03,1.5,1.5,10/3/2022,6
GCA0BGV,2,1.5,10/3/2022,0
GCA0MHC,1.5,2,10/2/2022,0
GCA0FZP,4.5,3.5,10/2/2022,15
GCA0FZN,1.5,3.5,10/2/2022,0
GCA0FZG,2,3.5,10/2/2022,0
GCA0FYN,1,1.5,10/2/2022,1
GCA0FYK,1.5,1.5,10/2/2022,0
GCA0FX5,2,1.5,10/2/2022,0
GCA0FTG,3,1.5,10/2/2022,5
GCA0FT7,2,3.5,10/2/2022,0
GCA0FR1,1.5,1.5,10/2/2022,0
GCA0FQE,1.5,1.5,10/2/2022,0
GCA0FFM,1,1,10/2/2022,2
GCA0EGZ,2.5,1.5,10/2/2022,5
GC9H1G8,2,1.5,10/2/2022,7
GCA0J3E,2.5,2.5,10/1/2022,18
GCA0H3K,3,2.5,10/1/2022,13
GCA0FBH,1.5,1.5,10/1/2022,0
GCA0EF5,3,1.5,10/1/2022,12
GCA0EEZ,2,2,10/1/2022,13
GCA0EEW,1.5,1.5,10/1/2022,2
GCA0EEH,2,2,10/1/2022,12
GCA0EE8,1.5,1.5,10/1/2022,0
GCA0EDT,1.5,1.5,10/1/2022,0
GCA0EDQ,2,1.5,10/1/2022,1
GCA0EDJ,1.5,1.5,10/1/2022,9
GCA0EBT,2,2.5,10/1/2022,2
GCA0EBM,2.5,1.5,10/1/2022,3
GCA0EBB,2,2,10/1/2022,1
GCA0EA0,2,2.5,10/1/2022,2
GCA0E9D,3.5,2,10/1/2022,0
GCA0E8W,4,2.5,10/1/2022,2
GCA0E87,4,2,10/1/2022,0
GCA0E7W,2,2,10/1/2022,14
GCA0E6N,2.5,1.5,10/1/2022,9
GCA0E5R,2,2.5,10/1/2022,4
GCA0E4Y,1,1.5,10/1/2022,1
GCA0E23,1.5,1.5,10/1/2022,16
GCA0E1A,1.5,2,10/1/2022,1
GCA0E0J,1.5,3,10/1/2022,1
GCA0DZZ,1.5,3.5,10/1/2022,2
GCA0DZ9,1.5,1.5,10/1/2022,0
GCA0DZ3,2,1.5,10/1/2022,0
GCA0DZ1,2,1.5,10/1/2022,0
GCA0DQY,2,1.5,10/1/2022,2
GCA0DE0,3.5,2.5,10/1/2022,2
GCA06PP,2,1.5,10/1/2022,10
GCA06AB,2,2,10/1/2022,7
GCA037M,2,1.5,10/1/2022,5
GC9ZTD4,2,1,10/1/2022,2
GC9P7W8,4,1,10/1/2022,37
GCA0DDN,2.5,2,9/30/2022,2
GCA0DDK,1.5,1.5,9/30/2022,0
GCA0DAG,1,1.5,9/30/2022,1
GCA0D7V,1.5,3,9/30/2022,0
GCA0D2C,2,1.5,9/30/2022,8
GCA0D07,1.5,1.5,9/29/2022,1
GCA0CK1,1.5,1,9/29/2022,4
GCA0CJY,1.5,1,9/29/2022,0
GCA0CHW,2,2,9/29/2022,5
GCA0CH8,1,1.5,9/29/2022,0
GCA0CFA,1.5,1.5,9/29/2022,0
GCA0CF7,2,1.5,9/29/2022,11
GCA0CAX,1.5,2,9/29/2022,0
GCA0BKM,2,1.5,9/29/2022,1
GCA0BGM,2,1.5,9/29/2022,0
GCA0CH7,1.5,1.5,9/28/2022,2
GCA0BP1,2,2.5,9/28/2022,2
GCA0BNK,2,2.5,9/28/2022,1
GCA0BMV,2,1,9/28/2022,3
GCA0BGG,1.5,1.5,9/28/2022,0
GCA0B9W,1.5,1,9/28/2022,2
GCA0B8B,1.5,1.5,9/28/2022,0
GCA09M8,2,1.5,9/28/2022,2
GCA044H,2,2,9/28/2022,7
GC9ZWQV,2,1,9/28/2022,10
GCA0BFX,2,2,9/27/2022,0
GCA0AQ5,4,1.5,9/27/2022,3
GCA0APT,3.5,3.5,9/27/2022,5
GCA0APB,1.5,1.5,9/27/2022,0
GCA0AP7,2,1.5,9/27/2022,32
GCA0AP4,2.5,3,9/27/2022,2
GCA0AP2,2.5,1.5,9/27/2022,57
GCA0AP0,2.5,1.5,9/27/2022,7
GCA0AN2,2,1.5,9/27/2022,75
GCA0AN0,1.5,1.5,9/27/2022,0
GCA0AMZ,2,1.5,9/27/2022,36
GCA0AMQ,3,4.5,9/27/2022,19
GCA09KX,1.5,2,9/26/2022,3
GCA09K7,2,4,9/26/2022,1
GCA09HE,1.5,1.5,9/26/2022,0
GCA09H7,1.5,1.5,9/26/2022,11
GCA09H5,3,2,9/26/2022,19
GCA09F9,2.5,2,9/26/2022,10
GCA09EV,2.5,1.5,9/26/2022,1
GCA09EP,1.5,1.5,9/26/2022,0
GCA09CR,2,1.5,9/26/2022,3
GCA097W,2.5,2,9/26/2022,1
GCA08J1,2,2,9/26/2022,3
GCA08J0,1.5,2.5,9/26/2022,0
GCA08G4,1.5,1.5,9/26/2022,13
GC9ZWK6,1.5,1.5,9/26/2022,0
GC9ZWK4,2,2,9/26/2022,4
GC9T8TH,2,1.5,9/26/2022,4
GCA2QA1,1.5,2.5,9/25/2022,1
GCA25Y8,1.5,3,9/25/2022,0
GCA24ZV,1.5,3,9/25/2022,0
GCA24ZM,1.5,2.5,9/25/2022,0
GCA06W1,2.5,3.5,9/24/2022,0
GCA06VF,3,3.5,9/24/2022,0
GCA06TZ,2,2,9/24/2022,0
GCA06TN,1.5,1.5,9/24/2022,1
GCA06RN,1.5,2.5,9/24/2022,0
GCA06Q5,1.5,2,9/24/2022,0
GCA06EM,2.5,1.5,9/24/2022,1
GCA069C,2,2,9/24/2022,1
GCA060Y,1,2,9/24/2022,0
GCA05Z0,2,2,9/24/2022,4
GC9Z7DZ,2,2,9/24/2022,3
GCA06PE,1.5,2.5,9/23/2022,1
GCA06P2,1.5,2,9/23/2022,0
GCA06NX,3,1.5,9/23/2022,3
GCA05X0,3.5,2,9/23/2022,6
GCA05D7,3,1.5,9/23/2022,7
GCA05D2,2,2,9/23/2022,1
GCA05CV,1.5,1.5,9/23/2022,0
GCA05CT,2.5,2,9/23/2022,2
GCA05CF,2,2.5,9/23/2022,0
GCA05C8,2,2.5,9/23/2022,0
GCA057H,1.5,1.5,9/23/2022,0
GCA057F,2.5,2,9/23/2022,10
GCA057D,1.5,1.5,9/23/2022,0
