id,difficulty,terrain,date_hidden,favorites
GCAER46,2,1.5,9/29/2023,0
GCAER1A,1.5,3,9/29/2023,0
GCAER16,1.5,3,9/29/2023,0
GCAER0Z,1.5,3,9/29/2023,0
GCAEQW0,1,1.5,9/29/2023,0
GCA6799,2,2,9/29/2023,0
GCAEQKG,1.5,2,9/28/2023,2
GCAEQC2,1.5,1.5,9/28/2023,0
GCAEQ0R,3,2,9/28/2023,2
GCAEQTF,2.5,4,9/27/2023,0
GCAEPRP,2,2.5,9/27/2023,0
GCAEP8T,1.5,1.5,9/27/2023,3
GCAEP8M,1.5,1.5,9/27/2023,0
GCAEP86,1,1.5,9/25/2023,0
GCAEM54,2,1.5,9/25/2023,0
GCAEM1A,1.5,1.5,9/25/2023,2
GCAEK5Q,1,1.5,9/24/2023,0
GCAEK42,2,2,9/24/2023,0
GCAEK40,2,2.5,9/24/2023,1
GCAEJCW,2,3,9/24/2023,0
GCAEDBD,1.5,1,9/24/2023,0
GCAEHMQ,2.5,1.5,9/23/2023,0
GCAEHH7,1.5,1.5,9/23/2023,2
GCAEHH5,1,1.5,9/23/2023,1
GCAEHH0,1.5,1.5,9/23/2023,1
GCAEHGW,1,1.5,9/23/2023,1
GCAEHGQ,1,1.5,9/23/2023,1
GCAEHGH,1,1.5,9/23/2023,1
GCAEHGE,1.5,1.5,9/23/2023,0
GCAEHGC,3,2,9/23/2023,0
GCAEHGB,1,1,9/23/2023,2
GCAEHGA,3,2,9/23/2023,0
GCAEHG9,2.5,2,9/23/2023,0
GCAEHG5,2,2,9/23/2023,0
GCAEHG4,2,2,9/23/2023,0
GCAEHG0,2,2.5,9/23/2023,0
GCAEHFK,4.5,2.5,9/23/2023,0
GCAEHFG,2,2.5,9/23/2023,0
GCAEHFB,1,2,9/23/2023,0
GCAEHF9,1,2,9/23/2023,0
GCAEEA3,2.5,2.5,9/20/2023,1
GCAEEA0,3.5,2.5,9/20/2023,0
GCAEE78,3,2,9/20/2023,2
GCAEDJM,2,1.5,9/20/2023,0
GCAEDHW,5,4.5,9/19/2023,0
GCAEDHQ,2,2.5,9/19/2023,0
GCAEDJ5,1,1,9/18/2023,0
GCAECBM,1.5,1,9/18/2023,1
GCAEC4W,1.5,1.5,9/18/2023,1
GCAEC4Q,1.5,1.5,9/18/2023,1
GCAEBVX,1.5,2.5,9/18/2023,0
GCAEHFH,2,3,9/17/2023,2
GCAEB7H,2,1.5,9/17/2023,4
GCAEB27,1,1.5,9/17/2023,0
GCAEAPQ,1.5,1,9/17/2023,1
GCADZQR,4,3,9/17/2023,2
GCAE9MM,2,1.5,9/16/2023,0
GCAE9MJ,2,1.5,9/16/2023,0
GCAE9MD,2.5,2,9/16/2023,1
GCAE9MB,2,2,9/16/2023,0
GCAE9MA,2,2,9/16/2023,0
GCAE9M7,2,2,9/16/2023,0
GCAE9M5,2,3,9/16/2023,0
GCAE9M4,2,3,9/16/2023,0
GCAE9M0,3,3,9/16/2023,2
GCAE9KW,2,2,9/16/2023,0
GCAE9KT,2,2,9/16/2023,0
GCAE9KQ,2,2.5,9/16/2023,0
GCAE9KP,2,2,9/16/2023,0
GCAE9KN,2,2,9/16/2023,0
GCAE9FQ,5,4.5,9/16/2023,1
GCAE8D4,2.5,4.5,9/15/2023,0
GCAE8D1,2.5,4,9/15/2023,0
GCAE8CR,2,3.5,9/15/2023,0
GCAE8CN,2,3,9/15/2023,0
GCAE8BG,2,1.5,9/15/2023,3
GCAE8B9,2,1.5,9/15/2023,0
GCAE89Z,1.5,1.5,9/15/2023,1
GCAE817,1.5,1.5,9/15/2023,0
GCAE6XD,1.5,1.5,9/14/2023,1
GCAE5WK,1.5,1,9/13/2023,1
GCAE5PK,3.5,2,9/13/2023,1
GCAE5PG,2,2,9/13/2023,0
GCAE5PC,2.5,3,9/13/2023,0
GCAE5P9,2.5,2.5,9/13/2023,0
GCAE5P3,2,2,9/13/2023,0
GCAE5P0,2,2,9/13/2023,0
GCAE5NX,2,2,9/13/2023,0
GCAE5NV,2,2.5,9/13/2023,0
GCAE5MW,2,3,9/13/2023,0
GCAE5MQ,2,3,9/13/2023,0
GCAE5M6,1.5,2,9/13/2023,0
GCAE5A8,1,3.5,9/12/2023,1
GCAE4NJ,2.5,2,9/12/2023,0
GCAE4JZ,1.5,1.5,9/12/2023,0
GCAE400,2,4,9/11/2023,1
GCAE3ZX,2,3.5,9/11/2023,0
GCAE362,1,1.5,9/10/2023,0
GCAE330,2,1.5,9/10/2023,0
GCAE2W8,3,3,9/10/2023,3
GCAE2CP,3,4.5,9/10/2023,4
GCAE1JG,1,1.5,9/9/2023,1
GCAE0M6,2.5,1,9/9/2023,2
GCAFDY5,2.5,1.5,9/8/2023,0
GCAFDXW,2.5,1.5,9/8/2023,0
GCAFDXA,2,1.5,9/8/2023,0
GCAF8CD,1.5,1.5,9/8/2023,0
GCAF8C7,3,1.5,9/8/2023,0
GCAE04Z,1.5,1.5,9/8/2023,0
GCAE04R,2.5,1,9/8/2023,1
GCADZQC,1,1.5,9/8/2023,0
GCADZ6P,2,2,9/7/2023,1
GCADZ6M,2.5,2.5,9/7/2023,0
GCADZ6K,3.5,3,9/7/2023,0
GCADZ6G,2.5,3.5,9/7/2023,0
GCADZ6F,2,4,9/7/2023,0
GCADZ6B,2,4.5,9/7/2023,0
GCADZ69,2.5,4,9/7/2023,0
GCADZ66,2,3.5,9/7/2023,0
GCADZ64,2,2.5,9/7/2023,1
GCADYXM,4,2,9/7/2023,7
GCAECKX,3,3.5,9/6/2023,0
GCADWY3,1.5,1.5,9/5/2023,0
GCAEECA,3,4,9/4/2023,0
GCADVV0,2,4,9/4/2023,0
GCADVTR,3,3,9/4/2023,1
GCADVTP,1.5,1.5,9/4/2023,0
GCADVT1,2.5,2,9/4/2023,0
GCADVRT,3,1.5,9/4/2023,3
GCADVRQ,1,1.5,9/4/2023,0
GCADVNY,1,1.5,9/4/2023,0
GCADT8A,2,1.5,9/3/2023,1
GCADT82,1.5,1.5,9/3/2023,1
GCADT55,1.5,1.5,9/3/2023,1
GCADRWW,1.5,1,9/3/2023,0
GCADRWR,4,2.5,9/3/2023,2
GCADRTK,1,1.5,9/3/2023,0
GCADRRH,2,1.5,9/3/2023,0
GCADR4A,1.5,1.5,9/3/2023,1
GCADQMD,1,1.5,9/2/2023,0
GCADQMA,1,1.5,9/2/2023,0
GCADQJ0,1,1,9/2/2023,0
GCADQG8,2.5,1.5,9/2/2023,1
GCADQFQ,1.5,1,9/2/2023,0
GCADP4Q,1.5,1.5,9/1/2023,1
GCADMWX,2.5,2,8/31/2023,9
GCADMW7,1.5,1.5,8/31/2023,0
GCADKZZ,1.5,2.5,8/31/2023,3
GCADKZQ,1.5,2,8/31/2023,2
GCADKJV,1,1.5,8/31/2023,0
GCADKJA,1.5,3.5,8/30/2023,0
GCADK8D,1.5,1.5,8/30/2023,0
GCADK7J,2,2,8/30/2023,1
GCADK5K,1.5,2,8/30/2023,2
GCADK5B,1.5,1.5,8/30/2023,1
GCADK4X,1.5,1.5,8/30/2023,0
GCADJ8X,2,1.5,8/29/2023,1
GCADEN6,2,2,8/28/2023,1
GCADEKM,2,2.5,8/28/2023,0
GCADEKH,2,3.5,8/28/2023,0
GCADD9T,1.5,4,8/27/2023,0
GCADD1A,1.5,1.5,8/27/2023,0
GCADCET,1.5,2,8/27/2023,0
GCADC87,3,2,8/27/2023,1
GCADBRA,2,2.5,8/26/2023,0
GCADBR6,3,4,8/26/2023,0
GCADBQC,1.5,1,8/26/2023,0
GCADB6R,1.5,2,8/26/2023,0
GCADB5Y,1.5,1.5,8/25/2023,0
GCADAEK,1.5,1.5,8/25/2023,0
GCADA81,1.5,1.5,8/25/2023,0
GCAD97X,2,2,8/24/2023,11
GCAD95K,2,2,8/24/2023,1
GCAD88W,1.5,1.5,8/23/2023,0
GCAD811,1.5,1.5,8/23/2023,5
GCAD73Q,1,1,8/22/2023,0
GCAD72K,1,1,8/22/2023,1
GCAD6ZJ,1.5,1.5,8/22/2023,0
GCAD6R9,2,1,8/22/2023,12
GCAD6MY,1,1,8/22/2023,0
GCAD5WX,1.5,1.5,8/21/2023,0
GCAD5WK,2,2,8/21/2023,6
GCAD5PQ,2.5,2.5,8/21/2023,13
GCAD585,1,1,8/21/2023,1
GCAD4NH,1.5,1.5,8/20/2023,9
GCAD4HH,1.5,1.5,8/20/2023,0
GCAD4H8,1,1.5,8/20/2023,0
GCAD4H1,1,1.5,8/20/2023,0
GCAD4GK,1,1.5,8/20/2023,0
GCAD4GG,3,1.5,8/20/2023,0
GCAD4FY,3,3,8/20/2023,0
GCAD4DD,1.5,1,8/20/2023,0
GCAD45T,1,1,8/20/2023,0
GCAD44V,1.5,1.5,8/20/2023,1
GCAD3XM,1.5,1.5,8/20/2023,17
GCAD3QF,1.5,1.5,8/20/2023,0
GCAD347,2,2,8/20/2023,3
GCAD355,2,2,8/19/2023,0
GCAD33D,3.5,1,8/19/2023,1
GCAD326,2,1.5,8/19/2023,0
GCAD31B,3.5,2,8/19/2023,0
GCAD30C,2,1.5,8/19/2023,0
GCAD2W6,1,1,8/19/2023,4
GCAD1K0,1.5,1.5,8/18/2023,0
GCAD105,2,2,8/18/2023,4
GCAD04D,4.5,1.5,8/17/2023,1
GCACZQY,1.5,1.5,8/17/2023,2
GCACZ0C,1.5,1.5,8/16/2023,5
GCACYYV,3.5,1.5,8/16/2023,9
GCACYXP,3.5,3.5,8/16/2023,0
GCACYQP,1.5,1.5,8/16/2023,1
GCACXPV,2,2,8/15/2023,0
GCACXKJ,1,1.5,8/15/2023,4
GCACXH1,1.5,2.5,8/15/2023,1
GCACXD1,2,1.5,8/15/2023,0
GCAECJN,2,3.5,8/14/2023,0
GCAECHX,3,3.5,8/14/2023,0
GCACW3A,1.5,1,8/14/2023,7
GCACVZT,3,2,8/14/2023,0
GCACTYQ,3,1.5,8/13/2023,0
GCACTW2,1,1.5,8/13/2023,0
GCACTDP,1.5,1,8/13/2023,0
GCACT0T,1.5,1,8/13/2023,5
GCACT06,1.5,1,8/13/2023,5
GCAEQBF,2,2,8/12/2023,0
GCAEQBC,2,2,8/12/2023,0
GCAEQB9,2,2,8/12/2023,0
GCAEQB5,2,2,8/12/2023,0
GCAEQB1,2,2,8/12/2023,0
GCAEQAZ,2,2,8/12/2023,0
GCAEQAX,2,2,8/12/2023,0
GCAEQAV,2,2,8/12/2023,0
GCAEQAR,2,2,8/12/2023,0
GCAEQAQ,2,2,8/12/2023,0
GCAEQAN,2,2,8/12/2023,0
GCAEQAJ,2,2,8/12/2023,0
GCAEQAF,2,2,8/12/2023,0
GCAEQAB,2,2,8/12/2023,0
GCAEQA7,2,2,8/12/2023,0
GCAEQ8X,2,2,8/12/2023,0
GCAEQ8R,2,2,8/12/2023,0
GCAEQ8N,2,2,8/12/2023,0
GCAEQ8K,2,2,8/12/2023,0
GCAEQ8G,2,2,8/12/2023,0
GCAEQ8C,2,2,8/12/2023,0
GCAEQ8B,2,2,8/12/2023,0
GCAEQ83,2,2,8/12/2023,0
GCAEQ7X,2,2,8/12/2023,0
GCAEQ7R,2,2,8/12/2023,0
GCAEQ7J,2,2,8/12/2023,0
GCAEQ7A,2,2,8/12/2023,0
GCAEQ77,2,2,8/12/2023,0
GCAEQ75,2,2,8/12/2023,0
GCAEQ72,2,2,8/12/2023,0
GCAEJXY,2,2,8/12/2023,0
GCAEJX7,2,2,8/12/2023,0
GCAEJWQ,2,2,8/12/2023,0
GCAEJWD,2,2,8/12/2023,0
GCAEJWA,2,2,8/12/2023,0
GCAEJW2,2,2,8/12/2023,0
GCAEHKY,2,2,8/12/2023,0
GCAEHKR,2,2,8/12/2023,0
GCAEHKK,2,2,8/12/2023,0
GCAEHKF,2,2,8/12/2023,0
GCAEHKD,2,2,8/12/2023,0
GCAEHK9,2,2,8/12/2023,0
GCAEHHY,2,2,8/12/2023,0
GCADEQ1,2,2,8/12/2023,0
GCACTNW,2,2,8/12/2023,0
GCACRWN,2,1.5,8/12/2023,0
GCACRCT,1.5,1.5,8/12/2023,2
GCACRC5,3.5,2.5,8/12/2023,11
GCACR9V,4.5,1.5,8/12/2023,1
GCACR5T,1.5,1.5,8/12/2023,0
GCACR40,1.5,1.5,8/12/2023,1
GCACQVK,2.5,4.5,8/12/2023,0
GCACQRC,1.5,1,8/12/2023,1
GCACTR3,2,4.5,8/11/2023,0
GCACTQR,2,4,8/11/2023,1
GCACPXN,2,1.5,8/11/2023,2
GCACP20,1.5,1.5,8/11/2023,0
GCACNKB,1.5,1.5,8/10/2023,0
GCACNGN,2,1.5,8/10/2023,0
GCACNEA,1.5,3,8/10/2023,0
GCACM4Q,1.5,1,8/9/2023,10
GCACM4M,3,2,8/9/2023,2
GCACM45,1,1,8/9/2023,7
GCACM2W,2,1.5,8/9/2023,5
GCACM2V,1.5,1.5,8/9/2023,0
GCACKB6,1.5,1.5,8/9/2023,5
GCACJQ6,1.5,1,8/8/2023,17
GCACJNK,1.5,1.5,8/8/2023,0
GCACJN0,1.5,1.5,8/8/2023,1
GCACJJ0,4.5,3,8/8/2023,0
GCACH1P,1.5,2,8/7/2023,5
GCACGXT,2,1.5,8/7/2023,0
GCACGXN,1.5,1.5,8/7/2023,0
GCACGXK,2,1.5,8/7/2023,0
GCACGXH,2,2,8/7/2023,0
GCACGR5,5,1,8/7/2023,5
GCACGM6,1.5,1.5,8/7/2023,0
GCACM38,1.5,1.5,8/6/2023,0
GCACFHY,2.5,2,8/6/2023,12
GCACFFW,1.5,1,8/6/2023,0
GCACEZF,1.5,1.5,8/6/2023,0
GCACEQH,1,1.5,8/6/2023,0
GCACD73,1.5,1.5,8/5/2023,0
GCACCHM,1,1.5,8/5/2023,0
GCACCFE,1,1.5,8/5/2023,0
GCACBGM,3,2,8/4/2023,0
GCACB7H,2.5,2,8/4/2023,4
GCACAX1,2,1.5,8/3/2023,1
GCACA9A,2,2,8/3/2023,0
GCAC9TJ,2,2,8/3/2023,0
GCAC80A,1.5,1.5,8/2/2023,1
GCAC851,1.5,1.5,8/1/2023,0
GCAC7KC,3,1,8/1/2023,4
GCAC7HE,3.5,1.5,8/1/2023,2
GCAC75M,3,2.5,8/1/2023,0
GCAC75G,1.5,1.5,8/1/2023,0
GCAC74Z,2,2,8/1/2023,1
GCAC734,1.5,2.5,8/1/2023,1
GCAC5WP,2,1.5,7/31/2023,0
GCAC5WF,2,2,7/31/2023,0
GCAC5WE,2,2.5,7/31/2023,0
GCAC5WC,2,3,7/31/2023,0
GCAC5WA,2,3.5,7/31/2023,0
GCAC5W7,2.5,3.5,7/31/2023,0
GCAC5W3,1.5,4,7/31/2023,0
GCAC5W1,2,4,7/31/2023,0
GCAC5VW,2.5,4,7/31/2023,1
GCAC5VM,2,4.5,7/31/2023,0
GCAC5VB,2,4,7/31/2023,0
GCAC5NW,4,4.5,7/31/2023,1
GCAC5DP,2,2,7/31/2023,0
GCAC5DC,1.5,1.5,7/31/2023,0
GCA679A,2,2,7/31/2023,0
GCAC4FB,2,1.5,7/30/2023,7
GCAC4F0,1.5,2,7/30/2023,0
GCAC44W,2,1.5,7/30/2023,7
GCAC3XG,1.5,1,7/30/2023,0
GCAC3V8,1.5,3.5,7/30/2023,1
GCAC2NV,2,1.5,7/29/2023,0
GCAC2F6,1.5,1.5,7/29/2023,0
GCAC18Q,2,1.5,7/28/2023,0
GCAC16Q,2,1.5,7/28/2023,9
GCAC0WE,1,1.5,7/28/2023,0
GCAC03R,2,2,7/28/2023,0
GCAC039,2,2,7/27/2023,10
GCAC02Y,1,1,7/27/2023,0
GCAC029,1,1.5,7/27/2023,1
GCAC01N,3.5,1.5,7/27/2023,1
GCABZZW,1.5,1.5,7/27/2023,12
GCABVC5,2,2,7/27/2023,5
GCABYWX,2,2,7/26/2023,0
GCABXCN,2,1.5,7/25/2023,4
GCABXC7,3,1.5,7/25/2023,1
GCABX91,1.5,2,7/25/2023,0
GCABX5Y,1,1.5,7/25/2023,2
GCABX4W,1.5,2,7/25/2023,3
GCABWZ6,1,1.5,7/25/2023,1
GCABWKZ,2,2,7/25/2023,1
GCABWGM,2,3.5,7/25/2023,0
GCABWDX,2,3,7/25/2023,0
GCABWCW,2,3,7/25/2023,0
GCABWC3,2,2.5,7/25/2023,1
GCABWC0,1.5,1.5,7/25/2023,5
GCAC2K5,1.5,2,7/24/2023,0
GCABVWN,1.5,1.5,7/24/2023,4
GCABVG0,1,1.5,7/24/2023,1
GCABV2K,1.5,1.5,7/24/2023,2
GCABTGC,2,2,7/24/2023,4
GCACHF3,2.5,2.5,7/23/2023,0
GCABTCB,2,1.5,7/23/2023,0
GCABVXG,1.5,1.5,7/22/2023,2
GCABQZZ,2,2,7/22/2023,0
GCABQZW,1.5,1.5,7/22/2023,1
GCABQNJ,2,2,7/22/2023,7
GCABQGC,1.5,1.5,7/22/2023,2
GCABP4T,1.5,1.5,7/21/2023,7
GCABP18,2.5,2,7/21/2023,9
GCABNVD,2,1,7/21/2023,0
GCABNA4,2.5,1.5,7/20/2023,0
GCABN3D,2,2,7/20/2023,0
GCABM2Y,2.5,1.5,7/19/2023,0
GCABM2K,2,1.5,7/19/2023,0
GCABJVY,2.5,3,7/18/2023,0
GCABJVA,1,1.5,7/18/2023,7
GCABJV1,1,1.5,7/18/2023,0
GCABJTT,2,1.5,7/18/2023,15
GCABJM9,2,1.5,7/18/2023,2
GCABJGY,1.5,2,7/18/2023,4
GCAECMV,2.5,2,7/17/2023,0
GCAECMF,2,2,7/17/2023,0
GCABHMQ,1.5,1.5,7/17/2023,3
GCABHJY,2,1,7/17/2023,0
GCABHG0,3,1.5,7/17/2023,0
GCABHF5,2,2,7/17/2023,0
GCABHEH,2.5,3,7/17/2023,0
GCABJTH,2,2,7/16/2023,0
GCABJTD,2,2.5,7/16/2023,0
GCABJT9,2,2.5,7/16/2023,0
GCABJT6,2,3,7/16/2023,0
GCABGB4,1.5,1.5,7/16/2023,8
GCABGA6,2.5,1.5,7/16/2023,3
GCABG99,2,2.5,7/16/2023,0
GCABG4X,1.5,1.5,7/16/2023,0
GCABG4B,1.5,1.5,7/16/2023,0
GCABFVK,1.5,4,7/16/2023,0
GCABFTW,1.5,1.5,7/16/2023,0
GCABFT0,1.5,2.5,7/16/2023,0
GCABFN2,1.5,1.5,7/16/2023,0
GCABF38,1.5,2,7/16/2023,3
GCABF2J,1.5,1.5,7/16/2023,0
GCABEMT,1.5,3.5,7/15/2023,0
GCABEKM,1,1,7/15/2023,0
GCABEBZ,2,3.5,7/15/2023,1
GCABE1N,2,1.5,7/15/2023,0
GCABD9H,2.5,1.5,7/14/2023,2
GCABD4Z,1.5,1.5,7/14/2023,1
GCABCV6,3,2,7/13/2023,1
GCABC4X,2.5,3,7/13/2023,7
GCABC34,4.5,3.5,7/13/2023,2
GCABAPV,2,1.5,7/12/2023,0
GCABAJJ,1.5,1.5,7/12/2023,0
GCAB9KZ,1.5,1.5,7/11/2023,0
GCAB9BF,1.5,1,7/11/2023,0
GCAB8T2,1.5,1.5,7/11/2023,0
GCAB0MA,3,1.5,7/11/2023,2
GCAB80E,1.5,1.5,7/10/2023,1
GCAB7Z4,2,1.5,7/10/2023,2
GCAB7X3,2,2,7/10/2023,11
GCAB6XA,1.5,1.5,7/10/2023,0
GCABBA5,1.5,1.5,7/9/2023,1
GCAB7ZD,2.5,3,7/9/2023,1
GCAB6Q4,1,1.5,7/9/2023,0
GCAB6PA,2,1.5,7/9/2023,0
GCAB6NP,2,1.5,7/9/2023,0
GCAB6NC,5,1.5,7/9/2023,0
GCAB6N6,1.5,1.5,7/9/2023,0
GCAB6KM,1.5,3,7/9/2023,0
GCAB6KF,1.5,3.5,7/9/2023,1
GCAB6GD,3,1,7/9/2023,2
GCAB6DX,1.5,1.5,7/9/2023,0
GCAANR1,3,2,7/9/2023,10
GCAB5BQ,1.5,1.5,7/8/2023,1
GCAB4R9,2.5,1,7/8/2023,1
GCABBFC,2,2,7/7/2023,2
GCAB3RB,1.5,1.5,7/7/2023,6
GCAB3R8,1.5,1.5,7/7/2023,3
GCAB3GV,1.5,1.5,7/7/2023,1
GCAB2MN,1,1.5,7/7/2023,1
GCAB2Q1,2,1.5,7/6/2023,3
GCAB12N,1,1.5,7/6/2023,1
GCAB15W,2,2,7/5/2023,1
GCAB0VN,1.5,2.5,7/5/2023,0
GCAB0QW,1.5,1,7/5/2023,4
GCAB0QV,3.5,2.5,7/5/2023,0
GCAB0MF,3,3,7/5/2023,2
GCAAZJ1,1,1.5,7/4/2023,0
GCAAZG0,2.5,3.5,7/4/2023,4
GCAAFN9,2,1,7/4/2023,14
GCAAY76,3,3,7/3/2023,0
GCAAY6Z,1.5,1.5,7/3/2023,0
GCAAY3G,2.5,3,7/3/2023,0
GCAAXAR,2,2,7/3/2023,4
GCA96MW,1.5,2,7/3/2023,1
GCAAZAA,1.5,1.5,7/2/2023,6
GCAAWJB,1.5,1.5,7/2/2023,1
GCAAWFB,3,1.5,7/2/2023,1
GCAAW5Q,1,1.5,7/2/2023,2
GCAAW1B,2.5,3.5,7/2/2023,3
GCAAVZ8,2.5,3,7/2/2023,2
GCAATQP,1.5,1.5,7/1/2023,4
GCAARBX,1.5,1.5,6/30/2023,0
GCAARBV,3,2.5,6/30/2023,1
GCAARBP,1,1,6/30/2023,0
GCAARAP,2,3,6/30/2023,2
GCAARA0,2,1,6/30/2023,0
GCAAR5Z,2,1.5,6/30/2023,0
GCABQ4H,1.5,2.5,6/29/2023,8
GCAAPXX,1.5,3.5,6/29/2023,1
GCAAPPA,2,1.5,6/29/2023,0
GCAANFM,1.5,1,6/28/2023,0
GCAAMVW,1.5,1,6/28/2023,0
GCAAMCM,3,1.5,6/27/2023,7
GCAAMBN,1,1.5,6/27/2023,4
GCAAM6J,2.5,3.5,6/27/2023,1
GCAAM4R,1.5,1.5,6/27/2023,0
GCAAMA8,2,2,6/26/2023,0
GCAAJPA,1,1,6/26/2023,0
GCAAJP5,1.5,1.5,6/26/2023,3
GCAAJMZ,2,3,6/26/2023,25
GCAAHZW,1,1.5,6/26/2023,0
GCAAHJM,2,2,6/25/2023,0
GCAAHJK,2,2,6/25/2023,0
GCAAHGT,2,3,6/25/2023,0
GCAAH5W,1,1.5,6/25/2023,0
GCAAH58,1.5,1.5,6/25/2023,0
GCAAH4E,1.5,1.5,6/25/2023,0
GCAAH2K,1.5,1.5,6/25/2023,0
GCAAGNV,1.5,1.5,6/25/2023,0
GCAAGMC,1.5,1.5,6/25/2023,1
GCABH20,1.5,2.5,6/24/2023,0
GCAAFQW,1.5,1.5,6/24/2023,4
GC9V0TD,1.5,1.5,6/24/2023,5
GCAAERR,3.5,3.5,6/23/2023,0
GCAAJV4,1.5,2.5,6/22/2023,0
GCAAEE5,3,3.5,6/22/2023,0
GCAADKX,2,1.5,6/22/2023,0
GCAADK4,1.5,1.5,6/22/2023,0
GCAADJW,1.5,1.5,6/22/2023,0
GCAACP1,1.5,1.5,6/21/2023,0
GCAACN8,2,2.5,6/21/2023,1
GCAACN7,4,3,6/21/2023,4
GCAACN5,2,2.5,6/21/2023,0
GCAACMP,1.5,2.5,6/21/2023,1
GCAACMN,1.5,3.5,6/21/2023,0
GCAACMM,2,3.5,6/21/2023,0
GCAACMD,1.5,3.5,6/21/2023,0
GCAACMB,2,3.5,6/21/2023,0
GCAACM9,2,3,6/21/2023,1
GCAACM5,2,2.5,6/21/2023,2
GCAACM1,2,2.5,6/21/2023,0
GCAACKY,2,2,6/21/2023,0
GCAACKR,2,2,6/21/2023,0
GCAACK5,2.5,1.5,6/21/2023,18
GCAACJQ,2,2,6/21/2023,2
GCAACH4,2,1,6/21/2023,9
GCAAEGA,2.5,3,6/20/2023,0
GCAABEP,3,2.5,6/20/2023,3
GCAABEF,2,1.5,6/20/2023,0
GCAABB0,2,2,6/20/2023,2
GCAABAN,1.5,1,6/20/2023,0
GCAAAXZ,2,1.5,6/20/2023,0
GCAAAMD,1.5,2,6/20/2023,0
GCAACQH,2,2,6/19/2023,0
GCAACQF,2,2,6/19/2023,1
GCAACQE,2,2,6/19/2023,0
GCAACQC,2,2,6/19/2023,0
GCAACQB,2,2,6/19/2023,0
GCAACQA,2,2,6/19/2023,0
GCAACQ7,2,2,6/19/2023,0
GCAACQ6,2,2,6/19/2023,0
GCAACQ1,2,2,6/19/2023,0
GCAACPX,2,2,6/19/2023,0
GCAACPT,2,2,6/19/2023,0
GCAACNW,2,2,6/19/2023,0
GCAACNR,2,2,6/19/2023,0
GCAACNP,2,2,6/19/2023,0
GCAACNM,2,2,6/19/2023,0
GCAACNH,2,2,6/19/2023,0
GCAACNG,2,2,6/19/2023,0
GCAABFN,2,2,6/19/2023,0
GCAABFJ,2,2,6/19/2023,0
GCAABFH,2,2,6/19/2023,0
GCAABFG,2,2,6/19/2023,0
GCAABFD,2,2,6/19/2023,0
GCAABFC,2,2,6/19/2023,0
GCAABF9,2,2,6/19/2023,0
GCAABF6,2,2,6/19/2023,0
GCAABF4,2,2,6/19/2023,0
GCAABEX,2,2,6/19/2023,0
GCAA9WQ,2.5,3.5,6/19/2023,0
GCAA9W0,2,2,6/19/2023,0
GCAA9VX,2,2,6/19/2023,0
GCAA9VV,2,2,6/19/2023,0
GCAA9VP,2,2,6/19/2023,0
GCAA9VM,2,2,6/19/2023,0
GCAA9VH,2,2,6/19/2023,0
GCAA9VF,2,2,6/19/2023,0
GCAA9VE,2,2,6/19/2023,0
GCAA9VD,2.5,1.5,6/19/2023,9
GCAA9VB,2,2,6/19/2023,0
GCAA9V7,2,2,6/19/2023,0
GCAA9V5,2,2,6/19/2023,0
GCAA9V1,2,2,6/19/2023,0
GCAA9TZ,2,2,6/19/2023,0
GCAA9TX,2,2,6/19/2023,0
GCAA9TT,2,2,6/19/2023,0
GCAA9TQ,2,2,6/19/2023,0
GCAA9TN,2,2,6/19/2023,0
GCAA9TK,2,2,6/19/2023,0
GCAA9TG,2,2,6/19/2023,0
GCAA9TC,2,2,6/19/2023,0
GCAA9TB,2,2,6/19/2023,0
GCAA9T9,2,2,6/19/2023,0
GCAA9T5,2,2,6/19/2023,0
GCAA9T3,2,2,6/19/2023,0
GCAA9T2,2,2,6/19/2023,0
GCAA9RN,1.5,1,6/19/2023,8
GCAA9J5,3,1.5,6/19/2023,3
GCAA9J3,1.5,2,6/19/2023,14
GCAA9J1,1.5,1.5,6/19/2023,0
GCAA9HZ,2.5,1.5,6/19/2023,11
GCAA9HF,1.5,1.5,6/19/2023,1
GCAA9GC,3.5,1.5,6/19/2023,1
GCAA9FJ,3.5,2,6/19/2023,1
GCAA97B,1.5,1.5,6/19/2023,0
GCAAMBD,2,2,6/18/2023,2
GCAA8DJ,1.5,2,6/18/2023,20
GCAA8D1,2.5,1.5,6/18/2023,14
GCAA8CR,1,1,6/18/2023,0
GCAA890,1.5,1.5,6/18/2023,0
GCAA85G,2,2.5,6/18/2023,0
GCAA7JP,1.5,1.5,6/18/2023,0
GCABPD8,2,2,6/17/2023,0
GCAA9T0,3,2,6/17/2023,0
GCAA89V,2,4,6/17/2023,1
GCAA6J3,3.5,2,6/17/2023,0
GCAA6HK,3.5,2,6/17/2023,1
GCAA5B5,1.5,1.5,6/16/2023,9
GCAA54Q,3.5,2,6/16/2023,10
GCAA4E8,1.5,2.5,6/15/2023,2
GCAA4DE,3,2,6/15/2023,5
GCAA4C6,2,1.5,6/15/2023,9
GCAA46K,2,1.5,6/15/2023,5
GCAA45D,4.5,2,6/15/2023,5
GCAA403,1.5,1.5,6/15/2023,15
GCAA3FC,2,2.5,6/15/2023,2
GCAA3F8,2,3,6/15/2023,2
GCAA3F2,2,3.5,6/15/2023,2
GCAA2BM,2,2.5,6/15/2023,1
GCAA2BG,2,2.5,6/15/2023,2
